0.0,0.0.1,0.0.2,1.0
54.82969005475957,54.02873370844952,1.5846102488782483,1.0
54.82094302469444,54.65842949836432,1.5845592973078504,1.0
54.81470900745171,55.107131840135,1.5845192193887914,1.0
54.80726291127632,55.644389802773055,1.584487127119387,1.0
54.79984305713164,56.18035844366842,1.5844605995676757,1.0
54.792459266827535,56.71504152965806,1.5844497800036086,1.0
54.78510162601585,57.24844256129553,1.5844445428286575,1.0
54.7777602262655,57.78056498903221,1.584434765144194,1.0
54.770435027900845,58.31141237924744,1.5844204543036071,1.0
54.76313571232335,58.84098839313624,1.5844115827022442,1.0
54.755871615327095,59.36929669229897,1.5844178590021674,1.0
54.745642846422925,59.89412841619046,1.6386255672252406,1.0
54.70942329138871,60.415252239235535,1.679081840266327,1.0
54.65584539039641,60.933683411805625,1.6819835564620187,1.0
54.59867501323534,61.45047084309648,1.682515960301708,1.0
